,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event
541,,0,,0,0,,1.0,7,0,484,0
542,,0,1.0,0,0,,12.0,1,0,1,1
543,,0,6.0,0,0,,1.0,1,0,279,1
544,,0,3.0,0,0,1.0,0.0,1,0,1158,0
545,,0,5.0,0,0,0.0,1.0,5,0,1080,0
546,,0,,0,0,,1.0,3,0,840,0
547,,0,,0,0,,1320.0,1,0,1143,0
548,,0,5.0,0,0,,1.0,2,1,911,0
549,,0,,0,0,,1.0,3,143,511,0
550,,0,,0,1,,1.0,4,1,895,1
551,,0,,0,0,,1.0,1,16,1152,0
552,,0,,0,0,,1.0,2,2,206,1
553,,0,5.0,2,0,,1.0,6,0,436,1
554,,0,1.0,0,0,1.0,9.0,1,0,791,0
555,,0,7.0,1,0,,11.0,7,0,532,1
556,,0,,0,0,,1.0,2,0,1153,0
557,,0,,0,0,,1.0,1,9,1040,0
558,,0,,0,0,,7.0,4,0,36,0
559,,8,8.0,0,1,,1.0,9,0,436,1
560,,0,3.0,0,0,,0.0,3,1,877,0
561,,0,5.0,0,0,,1.0,7,0,302,0
562,,0,4.0,0,0,,13.0,3,0,180,1
563,,0,,0,0,,1.0,1,0,752,0
564,,0,8.0,0,0,8.0,0.0,4,0,1072,0
565,,0,,0,0,5.0,0.0,9,64,310,1
566,,0,3.0,0,0,11.0,0.0,6,180,937,0
567,,0,2.0,0,0,6.0,1.0,1,0,576,1
568,,0,1.0,0,0,,0.0,1,0,1150,0
569,,0,,0,0,,1.0,5,0,770,1
570,,0,6.0,0,0,,1.0,6,0,1122,0
571,,0,3.0,0,0,,1.0,3,0,1039,0
572,,0,,0,0,1.0,280.0,6,0,1050,0
573,,0,,0,0,,9.0,1,0,962,0
574,,0,1.0,0,0,2.0,0.0,1,0,138,0
575,,0,1.0,0,0,5.0,1.0,1,0,6,1
576,,0,,0,0,,161.0,8,0,162,0
577,,0,1.0,0,0,,0.0,1,1,717,1
578,,0,1.0,0,0,,1.0,1,0,954,0
579,,0,,0,1,5.0,1.0,6,0,172,1
580,,0,3.0,0,0,0.0,1.0,4,0,800,0
581,,0,,0,0,1.0,1.0,6,9,1049,0
582,,0,,0,0,,1.0,5,0,182,1
583,,1,,0,0,10.0,0.0,5,0,75,1
584,,0,1.0,0,0,,2.0,2,0,1131,0
585,,0,2.0,0,0,,1.0,2,0,608,0
586,,4,7.0,0,0,,68.0,8,0,622,1
587,,0,8.0,0,0,4.0,366.0,7,0,747,1
588,,0,3.0,0,0,,1.0,4,0,892,1
589,,0,7.0,0,0,,1.0,5,1,879,0
590,,0,2.0,0,0,0.0,1.0,3,0,1174,0
591,,0,,0,0,0.0,1.0,5,0,200,1
592,,0,1.0,0,0,,27.0,1,0,983,0
593,,0,,0,1,0.0,0.0,5,1,922,0
594,,1,,0,0,,1.0,6,0,793,0
595,,0,8.0,0,0,3.0,20.0,3,0,643,1
596,,0,,0,0,,1.0,8,5,186,1
597,,0,5.0,0,0,,65.0,2,0,159,1
598,,0,2.0,0,0,,1.0,1,0,1169,0
599,,0,10.0,0,0,,1.0,8,0,30,0
600,,0,,0,0,1.0,1.0,1,0,1081,0
601,,0,10.0,0,0,,101.0,9,32,318,1
602,,0,,0,0,,0.0,4,1,56,0
603,,0,6.0,0,0,6.0,1.0,4,33,424,0
604,,0,,0,0,,0.0,1,0,877,0
605,,0,1.0,0,0,0.0,1.0,1,0,905,0
606,,0,,0,0,,2.0,1,0,1079,0
607,,0,,0,0,5.0,0.0,7,1,33,1
608,,0,1.0,0,0,,0.0,1,0,938,0
609,,0,,0,1,,1.0,6,0,222,1
610,,0,,0,0,,44.0,1,0,928,0
611,,0,,0,0,4.0,1.0,4,31,63,1
612,,0,1.0,0,0,,1.0,1,0,852,0
613,,0,5.0,0,0,6.0,1.0,3,0,202,1
614,,0,,0,0,2.0,57.0,2,0,29,0
615,,0,3.0,0,0,10.0,0.0,2,0,69,0
616,,0,8.0,0,0,,164.0,8,0,896,0
617,,0,3.0,0,0,9.0,0.0,1,4,299,1
618,,0,,0,0,3.0,1.0,9,5,38,0
619,,0,,0,0,0.0,1.0,6,7,1167,0
620,,0,10.0,0,0,,2.0,7,20,26,1
621,,0,,0,0,,28.0,1,0,913,0
622,,0,,0,0,0.0,0.0,1,1,753,0
623,,0,6.0,0,0,15.0,1.0,3,0,64,1
624,,0,,0,0,4.0,175.0,9,0,370,0
625,,0,2.0,0,0,,0.0,2,0,552,0
626,,0,9.0,1,1,,1.0,6,1,42,1
627,,0,7.0,0,0,,1.0,4,0,272,1
628,,0,,0,0,5.0,0.0,7,1,951,0
629,,0,,0,0,1.0,1.0,3,0,828,0
630,,0,,2,0,,0.0,5,8,116,1
631,,0,1.0,0,0,0.0,1.0,1,1,785,0
632,,0,,2,1,,1.0,6,0,114,0
633,,0,,0,0,0.0,0.0,2,0,148,0
634,,0,,0,0,0.0,1.0,7,15,1150,0
635,,0,2.0,0,0,4.0,14.0,1,0,130,1
636,,0,,0,0,0.0,2.0,1,1,234,1
637,,0,,0,1,0.0,1.0,5,0,764,0
638,,0,,0,0,,1.0,6,0,848,0
639,,0,,0,0,,1.0,2,2,1172,0
640,,0,,0,0,,6.0,9,0,128,0
641,,0,4.0,0,0,,41.0,6,0,70,1
642,,0,4.0,0,0,,61.0,2,0,333,0
643,,0,8.0,0,0,8.0,1.0,3,1,382,1
644,,0,,0,0,,1.0,2,0,1083,0
645,,0,,0,0,1.0,0.0,4,1,813,0
646,,0,,0,0,,330.0,9,0,320,0
647,,0,2.0,0,0,2.0,13.0,1,0,237,1
648,,0,8.0,0,0,,1.0,8,1,88,1
649,,0,,0,0,,1.0,6,0,418,1
650,,0,,0,0,,68.0,2,0,255,1
651,,0,,0,0,13.0,1.0,3,1,32,1
652,,0,,0,0,1.0,1.0,1,0,272,1
653,,0,,0,0,23.0,0.0,10,55,72,1
654,,0,9.0,0,0,,1.0,5,1,788,0
655,,0,7.0,1,0,3.0,1.0,7,0,913,0
656,,0,,0,1,,1159.0,3,79,357,1
657,,0,6.0,0,0,,19.0,4,0,282,1
658,,0,,0,0,2.0,18.0,1,0,511,1
659,,0,4.0,0,0,,1.0,3,0,803,0
660,,0,,0,0,0.0,1.0,2,0,551,0
661,53.0,0,,0,0,1.0,10.0,1,0,1019,0
662,,0,1.0,0,0,,1.0,1,1,878,0
663,,0,,0,0,,1.0,7,0,272,0
664,,0,,0,0,,1.0,2,1,770,0
665,,0,,0,0,4.0,1.0,8,0,25,1
666,,0,5.0,0,0,,32.0,2,0,801,0
667,,0,,0,0,,565.0,6,0,1087,0
668,,0,,0,0,,1.0,1,0,789,0
669,,0,,0,0,0.0,1.0,1,0,791,0
670,,0,,0,0,2.0,400.0,1,0,26,0
671,,0,,0,0,,1.0,2,0,917,0
672,,0,7.0,0,0,,1.0,2,0,232,1
673,,0,,0,0,17.0,1.0,6,5,427,1
674,,0,,0,1,3.0,0.0,8,323,1093,0
675,,0,2.0,0,0,0.0,1.0,2,0,364,0
676,,0,,0,1,,5.0,3,0,270,1
677,,0,,0,0,,2.0,4,0,169,1
678,,0,,0,1,2.0,0.0,9,80,133,1
679,,0,,0,0,,1.0,3,0,472,0
680,,0,,0,1,,1.0,6,0,540,1
681,,0,,0,0,,4.0,1,0,133,1
682,,0,,0,0,15.0,248.0,4,0,210,1
683,,0,2.0,0,0,,44.0,1,0,868,0
684,,0,7.0,0,0,5.0,1.0,4,6,111,0
685,,0,,1,0,,1.0,2,1,919,0
686,,0,5.0,0,0,,556.0,5,0,940,0
687,,0,,0,0,14.0,1.0,5,1,366,1
688,,0,,0,0,2.0,2.0,1,0,1064,0
689,,0,,0,0,,1.0,1,1,67,1
690,,1,,0,0,,273.0,9,0,808,0
691,,0,,0,0,4.0,557.0,6,0,226,1
692,,0,5.0,0,0,,0.0,1,2,149,1
693,,0,,0,0,20.0,0.0,2,33,167,1
694,,0,,0,0,2.0,1.0,2,5,1062,0
695,,0,,0,0,1.0,1.0,4,0,923,0
696,,0,1.0,0,0,1.0,1.0,1,0,442,0
697,,0,,0,0,,1.0,1,0,1129,0
698,,0,3.0,0,0,,0.0,5,1,1104,0
699,,0,6.0,0,0,10.0,6.0,4,0,371,1
700,,0,,1,0,,0.0,7,0,7,1
701,,0,,0,0,,1.0,1,1,1144,0
702,,0,3.0,0,0,9.0,0.0,1,0,33,1
703,,0,,0,0,,7.0,1,0,742,0
704,,0,,1,0,,52.0,6,0,840,0
705,,0,1.0,0,0,,1.0,3,0,789,0
706,,0,,0,0,0.0,0.0,5,0,781,0
707,,0,8.0,0,0,2.0,1.0,1,19,148,0
708,,0,,0,0,,1.0,4,0,425,1
709,,0,1.0,0,0,,28.0,2,0,128,1
710,,0,1.0,0,1,,503.0,1,0,1087,0
711,,0,8.0,0,0,,1.0,6,248,255,0
712,,0,1.0,0,0,,1.0,1,1,1068,0
713,,0,5.0,0,0,,1.0,7,0,69,0
714,26.0,0,,0,0,1.0,0.0,3,16,213,1
715,,0,,0,0,,1.0,1,2,1177,0
716,,0,,0,0,0.0,0.0,1,0,107,1
717,,0,,0,0,,6.0,5,0,99,0
718,,0,2.0,0,0,0.0,1.0,5,0,1173,0
719,,0,,0,0,0.0,1.0,3,0,341,1
720,,0,1.0,0,0,,1.0,1,2,1179,0
721,,0,2.0,0,0,,47.0,2,0,771,0
722,,0,,0,0,,1.0,6,0,1126,0
723,,0,,0,0,,1.0,1,1,788,0
724,,0,8.0,0,0,0.0,0.0,5,0,871,0
725,,0,4.0,0,0,11.0,268.0,2,0,474,1
726,,0,1.0,0,0,,1.0,1,0,1158,0
727,,0,,1,1,,1.0,6,0,344,1
728,,0,4.0,0,0,,1.0,2,2,102,1
729,,0,10.0,0,0,,1.0,6,0,636,1
730,,0,,0,0,,0.0,1,1,1096,0
731,,0,1.0,0,0,1.0,106.0,1,0,913,0
732,,0,9.0,0,1,,1.0,8,7,21,1
733,,0,8.0,0,0,,1.0,7,1,1090,0
734,,0,,0,0,,1.0,3,0,474,0
735,,0,3.0,0,0,,3.0,4,0,988,0
736,,0,9.0,0,0,,0.0,6,2,935,0
737,,0,,1,0,,0.0,2,2,326,1
738,,0,,0,0,0.0,0.0,4,0,1123,0
739,,0,,0,0,0.0,1.0,6,1,1182,0
740,36.0,0,1.0,0,0,,1.0,1,6,870,0
741,30.0,0,,0,0,22.0,1.0,6,2,52,1
742,,0,,0,0,,1.0,9,0,233,0
743,,0,,0,0,0.0,0.0,1,1,369,0
744,,0,,0,0,1.0,37.0,3,0,58,0
745,,0,5.0,1,1,7.0,1.0,5,0,74,0
746,,0,,0,0,1.0,1599.0,5,0,819,0
747,,0,,0,0,,1.0,2,24,1050,0
748,,0,9.0,4,0,,2994.0,3,40,238,0
749,,0,5.0,0,0,,0.0,3,37,811,0
750,,0,5.0,0,2,0.0,1.0,8,8,322,1
751,,0,5.0,0,0,,1.0,4,0,962,0
752,,0,,0,0,2.0,1.0,5,0,248,1
753,,0,,0,0,,1.0,7,82,423,1
754,,0,,0,0,,654.0,7,0,1172,0
755,,0,10.0,0,0,19.0,1.0,2,30,111,0
756,,0,4.0,0,0,,1.0,6,0,118,1
757,,0,10.0,0,0,,1.0,10,0,812,0
758,,0,8.0,0,0,1.0,1.0,6,16,721,1
759,,0,2.0,0,0,0.0,1.0,3,0,756,0
760,,0,7.0,0,0,,0.0,4,1,878,0
761,,0,2.0,0,0,18.0,47.0,1,0,56,0
762,,0,1.0,0,0,0.0,0.0,1,0,921,0
763,,0,7.0,0,0,0.0,1.0,7,0,1022,1
764,,0,,0,1,,1.0,3,21,415,1
765,,0,6.0,0,0,,1.0,5,5,523,0
766,,0,,0,0,2.0,1.0,6,0,221,0
767,,0,9.0,0,0,4.0,0.0,7,0,216,1
768,,0,3.0,0,0,2.0,107.0,4,0,904,0
769,,0,,0,0,,1.0,3,2,763,0
770,,0,2.0,0,0,1.0,1.0,4,0,232,1
771,,0,2.0,0,0,0.0,1.0,2,0,1079,0
772,,0,2.0,0,0,,1.0,1,0,922,0
773,,0,,0,0,,29.0,3,0,642,1
774,,0,2.0,0,0,,3.0,3,0,1039,0
775,,0,1.0,0,0,,2.0,1,0,767,0
776,,0,2.0,0,0,,1.0,1,0,134,0
777,,0,,0,0,,1.0,3,1,951,0
778,,0,4.0,0,0,1.0,1.0,6,1,159,1
779,,0,,2,1,,1.0,8,5,42,1
780,,0,4.0,0,0,,1.0,6,3,649,1
781,,0,,0,0,11.0,1.0,5,139,903,0
782,,0,,0,0,0.0,1.0,4,10,360,0
783,,0,1.0,0,0,,1.0,1,4,1122,0
784,,0,,0,0,3.0,1.0,4,27,813,0
785,,0,1.0,0,0,0.0,0.0,2,5,1186,0
786,,0,,1,0,,1.0,9,3,220,1
787,,0,3.0,0,0,2.0,0.0,2,0,1057,0
788,,0,5.0,0,0,,1.0,4,0,72,0
789,,0,9.0,0,1,22.0,0.0,10,0,152,1
790,,0,4.0,0,0,0.0,1.0,5,0,769,0
791,,0,1.0,0,0,,1.0,1,0,890,0
792,,0,1.0,0,0,0.0,1.0,2,0,921,0
793,,0,,0,0,2.0,38.0,4,0,572,1
794,,0,,0,0,,1.0,2,0,1044,0
795,,0,,0,2,0.0,1.0,7,0,751,0
796,,0,,0,0,,0.0,4,0,255,1
797,,0,2.0,0,0,1.0,1.0,2,0,809,0
798,,0,,0,0,0.0,1.0,1,1,1181,0
799,,0,,0,0,,1.0,6,0,899,0
800,,0,,0,0,,1.0,1,0,376,1
801,,0,2.0,0,0,0.0,1.0,2,1,805,0
802,,0,3.0,0,0,,0.0,2,0,1174,0
803,,0,7.0,0,0,3.0,0.0,5,0,833,0
804,,0,,0,0,17.0,4.0,5,0,106,1
805,,1,,1,0,,100.0,8,0,139,1
806,,0,1.0,0,0,,1.0,2,0,136,0
807,,0,,0,0,11.0,42.0,6,0,916,0
808,,0,5.0,0,0,,1694.0,5,0,778,0
809,,0,,0,0,7.0,1.0,2,0,780,0
810,,0,3.0,0,1,0.0,1.0,3,0,741,0
811,,0,,0,0,0.0,1.0,2,0,773,0
812,,0,4.0,0,0,,1.0,4,1,955,0
813,,0,,0,0,,185.0,1,0,928,0
814,,0,7.0,0,0,14.0,1.0,8,0,295,1
815,,0,,0,0,0.0,1.0,2,0,1120,0
816,,0,3.0,0,0,,1.0,1,0,269,1
817,,0,8.0,0,0,,1.0,6,6,56,1
818,,0,10.0,1,0,16.0,1.0,7,16,788,0
819,,0,3.0,0,0,,1.0,2,0,46,1
820,,0,,0,0,,1.0,1,0,13,1
821,,0,1.0,0,0,,0.0,1,0,1136,0
822,,0,4.0,0,0,2.0,4.0,5,0,739,0
823,,0,6.0,0,0,3.0,0.0,5,2,311,1
824,,0,,0,0,1.0,1.0,3,1,1050,0
825,,0,,0,0,2.0,1.0,2,0,755,1
826,,0,,0,0,,1.0,7,4,192,1
827,,0,1.0,0,0,,1.0,2,0,80,0
828,,0,3.0,0,0,,1.0,7,0,20,1
829,,1,8.0,0,0,,0.0,4,1,51,0
830,,0,8.0,1,1,,1.0,9,0,369,1
831,,1,10.0,0,0,,1.0,9,5,18,0
832,,0,7.0,0,1,,1.0,9,0,28,1
833,,1,,0,0,9.0,1.0,2,38,64,1
834,,0,,0,0,,1.0,3,34,120,0
835,,0,,0,0,,1.0,7,27,46,1
836,,0,,0,0,,1.0,2,0,1080,0
837,,0,1.0,0,0,,2.0,1,0,827,0
838,,0,,0,0,1.0,2.0,5,4,170,1
839,,0,,0,0,,1.0,5,0,819,0
840,,0,5.0,0,0,,1.0,2,19,48,0
841,,0,2.0,0,0,,1.0,2,0,1061,0
842,,0,,0,0,,1.0,1,0,850,0
843,,0,7.0,0,1,,2.0,7,0,105,1
844,,0,7.0,0,0,4.0,0.0,4,580,620,1
845,,0,,0,0,,1.0,1,9,332,1
846,,0,8.0,0,1,,1.0,7,1,741,0
847,,0,9.0,1,1,,1.0,6,2,35,1
848,,0,,2,0,3.0,1.0,4,0,46,1
849,,0,,1,0,4.0,1.0,9,0,50,1
850,,0,,0,0,1.0,0.0,1,1,72,0
851,,0,,1,0,5.0,1.0,4,1,633,1
852,,0,,0,0,0.0,0.0,3,0,747,0
853,,0,1.0,0,0,0.0,1.0,1,0,938,0
854,,0,,0,0,1.0,3.0,2,0,1131,0
855,,0,,1,1,,1.0,7,0,333,0
856,,0,,0,0,0.0,1.0,7,0,1067,0
857,,0,3.0,0,0,1.0,1.0,5,0,473,1
858,,0,7.0,0,0,,599.0,5,0,753,0
859,,0,8.0,0,0,,1.0,2,2,363,0
860,,0,,0,0,,1.0,3,0,95,1
861,,0,,0,0,1.0,23.0,7,0,554,0
862,,0,9.0,0,0,,1.0,8,9,67,1
863,,0,8.0,3,0,,1.0,7,117,245,1
864,,0,4.0,0,0,,1.0,5,1,424,0
865,,0,,0,0,,1.0,6,1,127,0
866,,0,1.0,0,0,,1.0,1,4,75,0
867,,0,1.0,0,0,,9.0,2,0,389,1
868,,0,,0,0,,5.0,3,0,8,0
869,,0,,0,0,0.0,0.0,1,22,1087,0
870,,0,1.0,0,0,,1.0,1,1,805,0
871,,1,9.0,0,1,,1.0,10,33,985,0
872,,0,,0,0,1.0,1.0,2,0,935,0
873,,0,,1,0,,1.0,6,19,79,0
874,,0,4.0,0,0,3.0,0.0,2,1,1030,0
875,,0,10.0,3,1,,1.0,6,666,1001,1
876,,0,,0,0,4.0,1.0,2,1,58,0
877,,0,3.0,0,0,,1.0,2,1,808,0
878,,0,4.0,0,0,,154.0,2,0,1130,0
879,,0,,0,0,,847.0,1,0,746,1
880,,0,,0,1,,172.0,7,0,415,1
881,,0,,0,0,,1.0,2,0,762,0
882,,0,,0,0,3.0,1.0,6,97,483,1
883,,0,2.0,0,0,,1.0,1,0,793,0
884,,0,,0,0,,1.0,7,0,83,1
885,,0,,0,0,4.0,0.0,2,108,892,0
886,,0,,0,0,1.0,23.0,3,0,72,0
887,,0,,0,0,1.0,146.0,4,0,7,0
888,,0,1.0,0,0,,1.0,1,0,923,0
889,,0,7.0,0,0,9.0,1.0,7,10,90,0
890,,0,10.0,0,0,,1.0,5,27,244,1
891,,0,,0,0,,1.0,1,2,33,1
892,,0,1.0,0,0,,1123.0,2,0,760,0
893,,0,,0,0,1.0,8.0,1,0,1054,0
894,,0,6.0,0,0,,1.0,3,1,7,1
895,,0,,0,0,,1.0,2,2,203,1
896,,0,3.0,0,0,,12.0,2,0,242,1
897,,0,1.0,0,0,,1.0,1,2,108,1
898,,0,1.0,0,0,,0.0,1,0,864,0
899,,0,2.0,0,0,,1.0,1,0,367,1
900,,0,4.0,0,0,4.0,52.0,4,0,781,1
901,,0,4.0,0,1,3.0,1.0,3,44,792,0
902,,0,,0,0,,1.0,1,0,844,0
903,,0,,0,0,0.0,1.0,3,0,1084,0
904,,0,2.0,0,0,1.0,9.0,2,0,1151,0
905,,0,,0,0,1.0,1.0,4,1,54,0
906,,0,,0,1,,1.0,4,35,87,1
907,,0,,0,0,1.0,1.0,6,0,20,1
908,,0,,0,0,,0.0,2,9,91,1
909,,0,,0,0,,0.0,4,1,847,0
910,52.0,0,,0,0,,4696.0,3,0,953,0
911,,0,2.0,0,0,,1.0,3,0,20,1
912,,0,1.0,0,0,,4.0,1,0,434,1
913,,0,,0,0,3.0,1.0,1,0,270,1
914,,0,9.0,0,0,,1.0,6,0,49,1
915,,0,10.0,0,0,,1.0,10,14,140,1
916,,0,9.0,0,0,,2302.0,1,219,1116,0
917,,0,,0,0,,1.0,3,2,1165,0
918,,0,1.0,0,0,0.0,0.0,1,1,923,0
919,,0,,0,0,,45.0,8,0,63,1
920,,0,,0,0,,1.0,5,0,68,1
921,,0,,0,0,,3.0,3,0,590,0
922,,0,1.0,0,0,,1.0,1,0,774,0
923,,0,,0,0,,1.0,1,0,732,0
924,,0,,0,0,,1.0,3,127,1052,0
925,,0,,0,0,1.0,0.0,1,0,798,0
926,,0,2.0,0,0,,0.0,2,1,344,1
927,,0,5.0,0,0,4.0,59.0,6,0,617,1
928,,0,,0,0,,1.0,6,1,413,0
929,,0,,0,0,,1.0,5,0,317,0
930,,0,10.0,0,0,,1.0,8,2,78,1
931,,0,4.0,0,0,0.0,4.0,1,0,907,0
932,,0,5.0,0,0,,1.0,3,0,257,0
933,,0,8.0,0,0,1.0,1.0,7,108,860,0
934,,0,,0,0,,1.0,3,0,253,1
935,,1,7.0,1,0,6.0,1.0,5,1,103,1
936,,0,,0,0,,1.0,6,0,1170,0
937,20.0,0,,0,0,0.0,1.0,6,0,752,0
938,,0,,0,0,,1.0,3,1,317,1
939,,0,5.0,0,0,0.0,3.0,4,0,145,1
940,,0,,0,0,,1.0,9,79,194,1
941,,0,,0,0,,1.0,2,0,787,0
942,,0,,0,0,5.0,1.0,1,0,857,0
943,,0,,0,0,0.0,0.0,5,2,1171,0
944,,0,5.0,1,0,0.0,1.0,5,0,24,1
945,,0,,0,0,0.0,1.0,1,1,1133,0
946,,0,,0,0,,1.0,8,0,337,1
947,,0,,0,0,0.0,5.0,5,0,97,0
948,,0,,0,0,0.0,1.0,7,0,428,1
949,,0,6.0,0,0,,1.0,5,5,13,1
950,,0,1.0,0,0,1.0,9.0,2,0,836,0
951,,0,,0,0,,20.0,3,0,121,0
952,,0,,0,0,,179.0,3,0,48,1
953,,0,,0,1,10.0,1.0,5,22,377,1
954,,0,5.0,0,0,4.0,1.0,4,78,79,1
955,,0,5.0,0,0,2.0,1.0,6,13,179,1
956,,0,1.0,0,0,2.0,64.0,1,0,84,0
957,,0,4.0,0,0,,1.0,3,0,4,1
958,,0,4.0,0,0,0.0,1.0,6,0,780,0
959,,0,,0,0,6.0,0.0,1,2,682,1
960,,0,,0,0,,1.0,2,1,209,0
961,,0,,0,0,,18.0,5,0,837,0
962,,0,,0,0,1.0,1.0,1,8,800,0
963,,0,,0,0,,4.0,10,0,215,0
964,,0,,0,0,,18.0,6,0,30,1
965,,0,,0,0,,1.0,6,0,906,0
966,,0,,1,0,,0.0,2,0,674,1
967,,0,4.0,0,0,,1.0,2,0,219,1
968,,0,4.0,0,0,,1.0,4,25,810,0
969,,0,,0,0,,1.0,6,5,530,1
970,,1,4.0,0,0,,2.0,4,0,877,1
971,,0,1.0,0,0,,111.0,1,0,771,0
972,,0,,0,0,,1.0,9,39,257,1
973,,0,1.0,0,0,,0.0,1,0,959,0
974,,0,8.0,0,1,,1.0,9,1,170,1
975,,0,,0,0,,144.0,3,0,110,0
976,,0,,0,0,,2.0,4,0,816,0
977,,0,1.0,0,0,,1.0,2,46,1161,0
978,,0,2.0,0,0,0.0,1.0,3,0,873,0
979,,0,2.0,0,0,2.0,1173.0,3,0,935,0
980,,0,5.0,0,0,,1.0,3,2,132,0
981,,0,,0,0,,1.0,1,0,891,0
982,,0,3.0,0,0,20.0,0.0,1,2,703,1
983,,0,3.0,0,0,,90.0,2,0,85,1
984,,0,2.0,0,0,,253.0,4,0,190,0
985,,0,,0,0,2.0,27.0,5,0,30,0
986,,0,7.0,0,0,2.0,1.0,6,4,1152,0
987,,0,,0,0,2.0,1.0,2,0,496,0
988,,0,,0,0,5.0,1.0,2,0,841,0
989,,0,,1,0,8.0,1.0,4,0,386,1
990,,0,,0,0,,1.0,1,0,732,0
991,,0,5.0,0,1,1.0,4.0,6,0,528,1
992,59.0,0,1.0,0,0,,7604.0,1,0,1070,0
993,,0,6.0,0,0,,9.0,1,0,808,0
994,,0,6.0,0,0,2.0,1.0,3,37,1061,0
995,,0,,0,0,1.0,1.0,5,2,141,0
996,,0,,0,0,,2183.0,6,0,775,0
997,,0,,0,0,,1.0,1,0,1106,0
998,,0,5.0,0,0,,1.0,6,57,744,0
999,,0,10.0,0,0,,0.0,10,0,802,0
1000,,0,,1,0,,1.0,2,1,39,0
1001,,0,,0,0,11.0,1.0,9,1,0,0
1002,,0,,0,0,,1.0,4,2,860,0
1003,,0,,0,0,,1.0,6,0,95,1
1004,,1,10.0,0,1,,50.0,10,0,24,1
1005,,0,1.0,0,0,,1.0,1,0,760,0
1006,,0,,0,0,,0.0,1,1,803,0
1007,,0,,0,0,,1.0,1,1,43,1
1008,,0,,0,0,,106.0,3,0,842,0
1009,,2,7.0,1,0,5.0,168.0,8,0,75,1
1010,,0,,0,0,,1.0,1,0,837,0
1011,,0,,0,1,,7.0,5,0,813,0
1012,,1,4.0,2,0,,1.0,5,1,758,0
1013,,0,2.0,0,0,1.0,1.0,1,1,22,1
1014,,0,,0,0,0.0,1.0,3,1,49,0
1015,,0,1.0,0,0,,1.0,1,0,974,0
1016,,0,,0,0,,0.0,3,0,189,1
1017,,0,,0,0,,106.0,3,0,864,0
1018,,0,,0,0,,1.0,2,1,367,0
1019,,0,7.0,0,0,,2.0,7,46,86,1
1020,,0,,0,0,0.0,1.0,1,0,1103,0
1021,,0,,0,0,,0.0,5,7,1168,0
1022,,0,,0,0,,458.0,6,0,787,0
1023,,0,3.0,0,0,3.0,1.0,2,0,269,1
1024,,1,8.0,0,1,,1.0,6,0,186,1
1025,,0,1.0,0,0,,1.0,1,0,1068,0
1026,,0,,0,0,1.0,15.0,1,0,833,0
1027,,0,4.0,0,0,,1.0,1,11,1078,0
1028,,0,2.0,0,0,,11.0,3,0,1172,0
1029,,0,,0,0,,1.0,1,1,925,0
1030,,0,,0,0,,4.0,5,0,58,1
1031,,0,,0,0,,1.0,1,0,256,1
1032,,0,1.0,0,0,,0.0,1,1,785,0
1033,,0,5.0,0,0,,1.0,6,0,826,0
1034,,0,,0,0,,1.0,4,25,419,1
1035,,0,,0,0,,1.0,3,0,56,1
1036,,0,1.0,0,0,,1.0,1,1,1089,0
1037,,0,,0,0,0.0,1.0,1,0,755,0
1038,,0,,0,0,,1.0,2,4,86,0
1039,,0,,0,0,,1.0,2,1,965,0
1040,,0,5.0,0,0,,1.0,3,2,79,1
1041,,0,3.0,0,0,,1.0,5,0,422,0
1042,,0,8.0,0,0,,1.0,5,1,927,0
1043,,0,7.0,0,0,4.0,0.0,5,1,158,1
1044,,0,,0,0,,1.0,3,3,13,1
1045,,0,,0,0,,0.0,2,0,1098,0
1046,,0,3.0,0,0,2.0,2.0,1,0,491,0
1047,,0,1.0,0,0,,1.0,1,0,875,0
1048,,0,,0,0,0.0,1.0,1,1,750,0
1049,,0,,0,0,,1.0,1,0,837,0
1050,,0,,0,0,2.0,1.0,1,0,1118,0
1051,,0,7.0,0,0,19.0,1.0,4,117,892,0
1052,,0,,0,0,,1.0,5,18,194,0
1053,,0,,0,0,,5.0,9,0,51,1
1054,,0,,0,0,,1.0,3,0,256,1
1055,,0,,0,0,,35.0,4,0,279,0
1056,,0,,0,0,2.0,1.0,4,20,782,0
1057,49.0,0,,0,0,,1.0,1,4,1042,0
1058,,0,3.0,0,0,,1.0,1,0,528,1
1059,,0,10.0,0,0,,1.0,5,1,10,1
1060,,0,1.0,0,0,3.0,0.0,1,0,1098,0
1061,,0,,0,0,1.0,17.0,1,0,1026,0
1062,,0,,0,0,10.0,1.0,1,0,706,1
1063,,0,4.0,0,0,,1.0,5,0,840,0
1064,,0,1.0,0,0,,1.0,1,0,1184,0
1065,,0,,0,0,,1.0,4,0,745,0
1066,,0,,0,0,0.0,0.0,4,0,1070,0
1067,,0,1.0,0,0,,870.0,1,0,854,0
1068,,0,6.0,0,0,,1.0,6,0,105,0
1069,,0,,0,0,0.0,0.0,1,1,1092,0
1070,,0,1.0,0,0,,0.0,1,0,867,0
1071,,0,3.0,0,0,1.0,0.0,1,19,76,1
1072,,0,1.0,0,0,,0.0,1,13,1107,0
1073,,0,5.0,0,0,,30.0,4,0,861,0
1074,,0,2.0,0,2,,1.0,4,0,387,1
1075,,0,2.0,0,0,,3.0,1,0,816,0
1076,,0,1.0,0,0,,1.0,2,0,1154,0
